text,user_id,username,likes,comment_id,post_id,reply_id,parent_id,is_reply,party,source_file
Roberto Sánchez es el mejor mi hija❤️,7391953470209295365,user91050732345490,2,7649914571696325383,7643973259376987399,0,,False,JP,jp3.ndjson
vamos por la victoria,7622856247470064661,julia.rojas798,1,7649831309603816210,7643973259376987399,0,,False,JP,jp3.ndjson
vamos JP,6945818624763823109,nicolericaldi4,1,7649608819975373575,7643973259376987399,0,,False,JP,jp3.ndjson
🙏 Amado Dios te bendiga a peru,7511340248442946566,rosanaula703,1,7649556917107671828,7643973259376987399,0,,False,JP,jp3.ndjson
vamos keiko,6920789355699684357,lourdes70p,1,7650691598586266385,7643973259376987399,0,,False,JP,jp3.ndjson
Se terminó de hundir el Peru☹️,7199514893971162118,agustinjesusferre,1,7649635731565773570,7643973259376987399,0,,False,JP,jp3.ndjson
Mi viaje no va ser envano ...arriba Roberto Sanchez.,6985291535463138309,nhiza2401,1,7649583186578817813,7643973259376987399,0,,False,JP,jp3.ndjson
vamos keiko vamos a ganar,7634663799787095056,blancaelizabhtper,2,7649162623325766416,7643973259376987399,0,,False,JP,jp3.ndjson
Jp jp jp jp jp presidente,7110660829570319366,olgacontrerasma,3,7644698832295183111,7643973259376987399,0,,False,JP,jp3.ndjson
Jp 💚♥️,6868832709437064197,avila1051,2,7644348918343893778,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko Presidenta,7453284439226926085,raul.venancio.cca,8,7644392793826099976,7643973259376987399,0,,False,JP,jp3.ndjson
Jp presidente,7592631864494867476,medali242424,6,7648706893288833793,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos jp,6858038776079598597,montenegro123666,6,7649753022251352849,7643973259376987399,0,,False,JP,jp3.ndjson
ROBERTO SÁNCHEZ PRESIDENTE DEL PERÚ,7364611404673336326,esther.cano27,9,7644212950718612244,7643973259376987399,0,,False,JP,jp3.ndjson
JP presidente,6806486725755339782,lacasitadelpeluche,8,7644422190129513237,7643973259376987399,0,,False,JP,jp3.ndjson
💪💪💪 Vamos JP Hasta la presidencia,7586437831939048504,user8147658176887,8,7644201775994831623,7643973259376987399,0,,False,JP,jp3.ndjson
Roberto Sánchez. gobierna con sabiduría. Eres la esperanza de nación de todas las sangres.,7425229811906102278,jhoel_arturoalany,7,7649553335402824468,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos keiko esta vez vas a ser prisidenta del Perú,7587668300289803276,lisbeth.ponce811,8,7647223946987537159,7643973259376987399,0,,False,JP,jp3.ndjson
arriba Keiko carajo 🧡🧡🧡🧡🧡,7508236299250369542,karen.celeste.ate,8,7645473164029477652,7643973259376987399,0,,False,JP,jp3.ndjson
Jp💚💚💚💚,6927714345532425222,dreysierika,5,7644233583267840769,7643973259376987399,0,,False,JP,jp3.ndjson
q de lo nos salvamos,7506650239832376328,javier.oscar235,0,7666130352760029972,7643973259376987399,0,,False,JP,jp3.ndjson
KEIKO FUJIMORI PRESIDENTA 2026 PARA DAR CÁTEDRA A LOS ZURDOS,7452901080629249029,winner.sac,0,7665881553055154962,7643973259376987399,0,,False,JP,jp3.ndjson
tres Doritos después,7549607344474407937,yda.meza5,0,7665903700876165908,7643973259376987399,0,,False,JP,jp3.ndjson
jajajajja DOBLE MORAL!!!,7436172610952217655,kri1707,0,7665587244312773393,7643973259376987399,0,,False,JP,jp3.ndjson
Amazonas todos somos jp Roberto sanchez presidente,7510802508324865029,laleyenda_96,1,7647319750720307984,7643973259376987399,0,,False,JP,jp3.ndjson
Hay nooooo nooooooooooo,6533398084376859663,gabrielapaolamend,1,7646582196334396161,7643973259376987399,0,,False,JP,jp3.ndjson
JAAAA,7590097020589868052,diosentudia0,0,7666161981816341269,7643973259376987399,0,,False,JP,jp3.ndjson
"Mi presidente, jaja",7027985215865144326,carlosabreguferna,0,7665868823496999698,7643973259376987399,0,,False,JP,jp3.ndjson
Buen chiste,6789619650994930693,jaimealdosanchez,0,7665537881947226887,7643973259376987399,0,,False,JP,jp3.ndjson
vamos Roberto Sánchez llegaras con la bendición d Dios,7427901743113257990,nancy.aguedo,1,7646570797179437842,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos jp Dios te bendiga ilumine tu camino,7030642583949280262,olindar_28,1,7649555210063528724,7643973259376987399,0,,False,JP,jp3.ndjson
Jajajajajajaja,6783741841885463557,rafaelgamq,0,7665582880424248085,7643973259376987399,0,,False,JP,jp3.ndjson
felicidades y luchen por su pueblo,6874412880910812165,scarleth.58,1,7649645571040658193,7643973259376987399,0,,False,JP,jp3.ndjson
jajajaja 🤣 🤣 🤣 🤣 🤣,6585522335817760774,dianxd27,0,7665841004843369236,7643973259376987399,0,,False,JP,jp3.ndjson
JP vamos,7104738599299777541,edithgtello,2,7648334093948355346,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta,7258994536500347909,hebert.santamaria,2,7644541902905197330,7643973259376987399,0,,False,JP,jp3.ndjson
viva Keyko presidenta. siiiiiii🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,6784478213534073862,danayotelosalaverry,2,7652175288420139792,7643973259376987399,0,,False,JP,jp3.ndjson
3 Doritos después,7648371444552139783,yonji.martel,1,7651059965600170773,7643973259376987399,0,,False,JP,jp3.ndjson
Viva keiko precidente,7414001257440789509,elizabeth.padilla384,0,7665890573245530887,7643973259376987399,0,,False,JP,jp3.ndjson
vamos 💚jp❤️,7519719165855646740,leonardochamit,1,7650702553882100500,7643973259376987399,0,,False,JP,jp3.ndjson
perdón Roberto Chan Sánchez mi mamá vota por keiko mi papá creo que va a votar por ti,7600610804622722064,nicol.fer07,3,7647273890258993937,7643973259376987399,0,,False,JP,jp3.ndjson
ganamos 👍👍👍👍,7488017928185955334,larico592,1,7649790586594476807,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko es todo,7532743259093959698,mr10_06_25,0,7655918969463653136,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp vamos jp 🥰🙏,7542233901608109057,angelicachumpi390,0,7654267543318610708,7643973259376987399,0,,False,JP,jp3.ndjson
JP presidente arriba Perú 🙏🙏🥰🥰,7475415036677784577,panchito7482,1,7652535551162614546,7643973259376987399,0,,False,JP,jp3.ndjson
bamos Jp,7598771300132471829,kimberly06947,4,7645366400396083988,7643973259376987399,0,,False,JP,jp3.ndjson
Roberto sanchez presidente,7246148000778568710,sonrisalopezdilas,1,7654450128270607111,7643973259376987399,0,,False,JP,jp3.ndjson
Que viva el YAPE!!!!!!!!! 🤑🤑🤑🤑🤑🤑🤑,7523414069593572360,empresa_servicios,0,7664395344960996116,7643973259376987399,0,,False,JP,jp3.ndjson
Keyko presidenta del Perú 🧡🧡💛💛💛,7092782541476447237,yudiquispepuicon,0,7664697712398598920,7643973259376987399,0,,False,JP,jp3.ndjson
me gusta el video,7640255213881820181,hildagonzales529,0,7664818662453265173,7643973259376987399,0,,False,JP,jp3.ndjson
pa ra 2040,7420025479086900229,raymundo.villanue3,0,7664052048799302421,7643973259376987399,0,,False,JP,jp3.ndjson
keico presidenta,6964910369203110918,mariayaltachuquiz,17,7644437196896797461,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp,7633560812481692690,julianrufatoperez,3,7649614611335955218,7643973259376987399,0,,False,JP,jp3.ndjson
estos están locos 🤣,7447613930736583685,user2140456165679,0,7664085341212803861,7643973259376987399,0,,False,JP,jp3.ndjson
,6773620217610126342,jeshuqs1,1,7659095699988546326,7643973259376987399,0,,False,JP,jp3.ndjson
,7253971030917956614,hernanmalvaceda,0,7665437247437587208,7643973259376987399,0,,False,JP,jp3.ndjson
Mi tío Pedro... presidente Perú 🙏🙏,7479580605916202002,didier.snchez63,1,7649593873877992213,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta,6842500523896620037,alexaarletpolo,1,7649436581133370133,7643973259376987399,0,,False,JP,jp3.ndjson
keikooooo presidenta del Perú,7349019055028716550,ofelia.mamani67,3,7664305056447513364,7643973259376987399,0,,False,JP,jp3.ndjson
para la próxima,7102881206765847558,luisdanielzaratep8,2,7663997075030835986,7643973259376987399,0,,False,JP,jp3.ndjson
"@listefanichavez48: @el grasioso🤪🤪🤪:🥳MUNDO MÁGICO D’ JOAR 🎉🌈: 🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMO KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡
:🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO @𝑮𝒊𝒂𝒏𝒄𝒂𝒓𝒍𝒐𝑴𝒊𝒍𝒍𝒂🧃: 🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡🧡🧡🧡🧡VAMOS K🧡🧡🧡VAMOS KEIKO🧡🧡🧡 🧡🧡🧡VAMO KEIKO🧡🧡🧡🧡🧡🧡VAMOS KEIKO🧡🧡",7123778905550570502,noemi0892,4,7652834687233229589,7643973259376987399,0,,False,JP,jp3.ndjson
jaja,6806856987918713861,johjua18,0,7655139177277539089,7643973259376987399,7654458068440695560,7654458068440695560,True,JP,jp3.ndjson
Para ti nomas! 😅,6964006051058418693,aries_tp2025,0,7652577781280260882,7643973259376987399,7652535551162614546,7652535551162614546,True,JP,jp3.ndjson
😒,7248789986002306054,ayda_anabel14,0,7649560519091471111,7643973259376987399,7649056773936612104,7649056773936612104,True,JP,jp3.ndjson
Presidente del pabellón a donde lo van a mandar será,7013815663945630726,hacordfl,1,7654923615032099605,7643973259376987399,7654450128270607111,7654450128270607111,True,JP,jp3.ndjson
y ahora? JAJAJAJJAJAJ,7452094175707792389,icesoft_horror,0,7661388649900835602,7643973259376987399,0,,False,JP,jp3.ndjson
jp presidente de santa monica,7614596729229427732,danielcrufl,0,7662175219797738261,7643973259376987399,0,,False,JP,jp3.ndjson
Pa otra vez será 😂😂😂😂😂,7262048391051248645,deisy.julca,0,7662938625790018312,7643973259376987399,0,,False,JP,jp3.ndjson
jajajaja 😆😆😂😃😃🤣🤣🤣 q buen chiste,7451719195379155973,jorge.luis.sandov741,0,7661292921500893960,7643973259376987399,0,,False,JP,jp3.ndjson
vamos keyko,7117804685062980613,mxria_1008,0,7662131900014166804,7643973259376987399,0,,False,JP,jp3.ndjson
vamos Keiko,7115553822546199558,user26610685817988,0,7662916165006738197,7643973259376987399,0,,False,JP,jp3.ndjson
jajaja 🤣🤣,7523997111320642566,luz.clarita272,0,7662150223134130961,7643973259376987399,0,,False,JP,jp3.ndjson
🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡💪💪💪keiko presidenta keiko presidenta keiko presidenta keiko presidenta keiko presidenta keiko presidenta 👍 👍 👍,7270928111213118469,d..a762,2,7656295218929746706,7643973259376987399,0,,False,JP,jp3.ndjson
Jajajajajayy,7196802209504461829,pilar.alvarez05,0,7657600060008334100,7643973259376987399,0,,False,JP,jp3.ndjson
música echa con IA🥀,7082109815585211397,snibb3r6666,0,7657263870986044161,7643973259376987399,0,,False,JP,jp3.ndjson
viva la democracia,7217155502547387397,guilianacardenasg,0,7656188636367979272,7643973259376987399,0,,False,JP,jp3.ndjson
Ganó Keikooooooo,7646092819027149845,sebastin.lizana1,0,7659183362346582802,7643973259376987399,0,,False,JP,jp3.ndjson
siii jp,7199750000203875333,soyesther130,0,7658011160070963984,7643973259376987399,0,,False,JP,jp3.ndjson
jajaja el tres Doritos después falta 😂😂😂,7307413205856666630,pancho022591,0,7657340142407009044,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp,7638696706934375425,jhon.charli.calsi,2,7646918248194491152,7643973259376987399,0,,False,JP,jp3.ndjson
JP,6812782637783401477,saiyodyannequis,2,7646210618852999943,7643973259376987399,0,,False,JP,jp3.ndjson
,7648371444552139783,yonji.martel,0,7657049997175178004,7643973259376987399,0,,False,JP,jp3.ndjson
keiko 🥰,6749606343823410182,deysizarate23,2,7647966630714802961,7643973259376987399,0,,False,JP,jp3.ndjson
,6856718658527822853,franciscoayuque,3,7646877903871099656,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp,6889508224586187781,rogersullcaraysoto,3,7644547689997304597,7643973259376987399,0,,False,JP,jp3.ndjson
🥰🥰🥰🥰vamos keiko,7102983500735562758,angelarodriguezho5,0,7654345273246892808,7643973259376987399,0,,False,JP,jp3.ndjson
vamos Roberto Sánchez presidente Pedro castillo presidente 💪💪💪💪,7033200357136155654,ariana_rt1,0,7655080242450268946,7643973259376987399,0,,False,JP,jp3.ndjson
si🙏🙏🙏🙏,7466917792865272838,mila.uc1,0,7654363407114093319,7643973259376987399,0,,False,JP,jp3.ndjson
keikooooo🥰🥰🥰,7046961264027993094,josesovero897,0,7654266940155888385,7643973259376987399,0,,False,JP,jp3.ndjson
Jajajajaaja,6824330748569486341,kasepa93,0,7654798889615164161,7643973259376987399,0,,False,JP,jp3.ndjson
Bien 👏👏👏👏👏,7423640404006732806,leyla.arce30,2,7644363478024045328,7643973259376987399,0,,False,JP,jp3.ndjson
jp presidente,7464303164730426376,larrydurand19,2,7648863377708729106,7643973259376987399,0,,False,JP,jp3.ndjson
,7223387197394273323,yosetespinoza.26,0,7659084624475390751,7643973259376987399,0,,False,JP,jp3.ndjson
❣️jp❣️,7514823287008953361,juanita.gutierrez063,0,7657287139303031560,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos JP tu puedes,7609419799336403989,.txica.23,2,7648020339155075860,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos jp 🥰🥰🥰,7542233901608109057,angelicachumpi390,0,7654267192602690324,7643973259376987399,0,,False,JP,jp3.ndjson
Futuro Presidente,7466992376490640385,user5727283186129,1,7648033353212429057,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp keiko no nos va a ganar 🥰🥰🥰🥰🥰🥰🥰🥰😁😁😁😁,7608829254184764437,jade.daniela2,2,7649070744412095239,7643973259376987399,0,,False,JP,jp3.ndjson
gracias a Dios todo poderoso,7627902300909241352,flormalcacotrina,2,7648964392977941256,7643973259376987399,0,,False,JP,jp3.ndjson
,6995206676979336197,vgf9999,0,7665099643432895252,7643973259376987399,0,,False,JP,jp3.ndjson
j.p,7462525725489234945,maribelliliacastr,0,7653869805423084309,7643973259376987399,0,,False,JP,jp3.ndjson
O,7217918548320289798,sirena19715,0,7663676162949939976,7643973259376987399,0,,False,JP,jp3.ndjson
,7627731259070350344,alex.tafur88,0,7659741513291563783,7643973259376987399,0,,False,JP,jp3.ndjson
keiko,6974957115073168390,juanatedoraromani,0,7664051408950018836,7643973259376987399,0,,False,JP,jp3.ndjson
,6865974387318703109,aj_0590,0,7664220550507709191,7643973259376987399,0,,False,JP,jp3.ndjson
no pasa nada,6919676159770067974,jhosue...sdo,2,7644163144084161301,7643973259376987399,0,,False,JP,jp3.ndjson
JP 💪🙏💪,7574578405397709842,julian.magencio,0,7662581396964311828,7643973259376987399,0,,False,JP,jp3.ndjson
jajaja,7558157009662690325,ferminaaldabanieves,0,7660955869471277844,7643973259376987399,0,,False,JP,jp3.ndjson
,7585709299201492024,chuquy797,0,7664091595160224533,7643973259376987399,0,,False,JP,jp3.ndjson
,6797796046577435653,albertotaglegrados,0,7665366140373402384,7643973259376987399,0,,False,JP,jp3.ndjson
felicidades Sánchez,7442391683310011448,greniyua,1,7649783114088186632,7643973259376987399,0,,False,JP,jp3.ndjson
jajaja,7599813381277877269,juan.carlos.yalta8,0,7663528322383053569,7643973259376987399,0,,False,JP,jp3.ndjson
,6817158119325729798,ezziob,0,7658481411591176967,7643973259376987399,0,,False,JP,jp3.ndjson
jajajajajaj,7189109888877691910,jhonnywalterpozov,0,7660924375189685012,7643973259376987399,0,,False,JP,jp3.ndjson
jajajajjajjajaja,7213597462898934789,jennycarola1,0,7660969678768309012,7643973259376987399,0,,False,JP,jp3.ndjson
jajajaja,6843816126570824709,jonathanaugustochoyloay1,0,7662848133126259472,7643973259376987399,0,,False,JP,jp3.ndjson
aver mi interesa,7363800516746363909,yo95229,0,7654914421231502100,7643973259376987399,0,,False,JP,jp3.ndjson
WAJAJAJAJAJ,7074034934147056646,igualmeda1996,0,7657673200986718984,7643973259376987399,0,,False,JP,jp3.ndjson
Gracias,7436904667102348344,edgariilo,0,7664073473412580114,7643973259376987399,0,,False,JP,jp3.ndjson
Jajajaja,6565236008458469381,luis.aldana03,0,7655528563353305863,7643973259376987399,0,,False,JP,jp3.ndjson
JP ROBERTO SANCHEZ PRESIDENTE,6971185512464024581,calderonperezcons,5,7644413434683343633,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidente 💛🧡💛💛🧡,7027229963151164422,rousnv30,8,7644994707412828929,7643973259376987399,0,,False,JP,jp3.ndjson
viva el Perú con Roberto sanchez,7286618708947174406,acero.santos3,5,7644350853499634448,7643973259376987399,0,,False,JP,jp3.ndjson
lo logramos mi hermano Roberto Sánchez viva el Perú con JP,6857138973057254405,faustinahinode,7,7649407829829305109,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp❤️,7256230957450331142,sayli.chirinos,6,7648854779678409490,7643973259376987399,0,,False,JP,jp3.ndjson
Roberto Sánchez el futuro presidente 💪,6956600666341655558,angi.vz,7,7644375936297222928,7643973259376987399,0,,False,JP,jp3.ndjson
vamos juntos hasta la victoria jp presidente,7188615920091808774,luzquindeflores,6,7644397190438011666,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta,7624622003349242881,gaby020175,7,7648693732372054800,7643973259376987399,0,,False,JP,jp3.ndjson
"vamos JP 💪
mi voto lo tienes",6804838488740856838,yoshy426,7,7644673280754123536,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta,7225412242971591686,sandrachancafe7,7,7646498955061412615,7643973259376987399,0,,False,JP,jp3.ndjson
mi voto lo tienes y todo el valle de monzon,6831690686431527941,zulyzaromorojas,7,7644636783997829908,7643973259376987399,0,,False,JP,jp3.ndjson
vamos Perú JP 👏👏,7140339195126334469,soledadvasquezpuma,7,7644228703941493525,7643973259376987399,0,,False,JP,jp3.ndjson
Hoy estuvo en Huaura. Roberto Sánchez Presidente.🇵🇪,6855260977508910086,rosinamedalit,7,7644300172654723858,7643973259376987399,0,,False,JP,jp3.ndjson
JP presidente,6923285352237892613,rinaespinozaduran,7,7644334292910424853,7643973259376987399,0,,False,JP,jp3.ndjson
,6922622608429548550,neymar_12_12,7,7644178244266459911,7643973259376987399,0,,False,JP,jp3.ndjson
jp presidente del Perú,6880913630298571781,parlei95,6,7644348004819976978,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos Roberto Sánchez,6838154171499021317,cinthiacristi,6,7644351386603406096,7643973259376987399,0,,False,JP,jp3.ndjson
vamosssss arriba Peru con Roberto Sanchez... el Pueblo Ganará. JP Presidente,7199715244695077894,angeljesusramosur,10,7644260677762745089,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp Roberto Sanchez presidente,6873036694390014981,juancarlossimonspanduro,6,7644943321349735169,7643973259376987399,0,,False,JP,jp3.ndjson
"vamos hasta la victoria
Roberto sanchez presidente del perú",7638084005632394260,soly10095,5,7645451527860355848,7643973259376987399,0,,False,JP,jp3.ndjson
Vamos Jp 💚,6786001497567773701,mirian_rojas_93,6,7644242979801498388,7643973259376987399,0,,False,JP,jp3.ndjson
llevá mi nombre y mi apellido jp,7547078937831687184,jhony.pereira595,5,7648869910852895496,7643973259376987399,0,,False,JP,jp3.ndjson
JP Roberto Sanchez es del pueblo Dios te bendiga y seas el idoneo para gobernarnos estamos contigo,7287817416519861254,zoylalecca,5,7649393350911034133,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta del Peru,6845360516635198470,cachorro2802,6,7644535451047527176,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp,7258030027303224325,jessica.taka.val,5,7645281618114478849,7643973259376987399,0,,False,JP,jp3.ndjson
❤️❤️❤️❤️❤️roja como el tomate 🤣🤣🤣 JP vamos,6852174456045208582,tanyvasquezr,5,7644398874807894792,7643973259376987399,0,,False,JP,jp3.ndjson
"Buen ritmo, rumbo a la presidencia,con la bendición de Dios.",7096911365835834374,dulenna,5,7644268604699706132,7643973259376987399,0,,False,JP,jp3.ndjson
Sánchez presidente,7161239776891864070,normamercadocajam0,5,7644291156801372948,7643973259376987399,0,,False,JP,jp3.ndjson
mi voto es para Roberto Sánchez,6973837452894110725,dannamachaca,5,7644316410844447506,7643973259376987399,0,,False,JP,jp3.ndjson
ROBERTO SÁNCHEZ PRESIDENTE 💪💪,7302287506241553414,olga.melva,5,7644400374146024212,7643973259376987399,0,,False,JP,jp3.ndjson
mi voto es por jp,7445012063728485432,sixton.z,5,7644366413788185352,7643973259376987399,0,,False,JP,jp3.ndjson
vamos a Tobo JP 🥹🥹,7534858926110966801,mari._1819,5,7647388812061967120,7643973259376987399,0,,False,JP,jp3.ndjson
JP presidente ♥️,6915830256542090246,marysaenz379,4,7644735986811454215,7643973259376987399,0,,False,JP,jp3.ndjson
vamos jp,7128513256809825285,lilianahm35,4,7647263683421537044,7643973259376987399,0,,False,JP,jp3.ndjson
Roberto Sanchez presidente 💪💪💪💪,7008752377524634629,marthahuaytan3,4,7644629875873776402,7643973259376987399,0,,False,JP,jp3.ndjson
jp vamos,7035755681526580229,eva.p.montalvo.ta,3,7646974205443457810,7643973259376987399,0,,False,JP,jp3.ndjson
Roberto Sánchez presidente 💚,7535625112729830407,cieloccapchaleva,3,7648909768539128597,7643973259376987399,0,,False,JP,jp3.ndjson
presidenta Keiko vamos,7306233826647606277,ruthsilva796,3,7648759156203848455,7643973259376987399,0,,False,JP,jp3.ndjson
JP presiente 👍 Roberto Sánchez a la presidencia 👏👏👏si se puede vamos con fuerza .....,7016679778544419846,nursenixvilda_27,4,7644558709860172552,7643973259376987399,0,,False,JP,jp3.ndjson
todo el Perú con jp!,6790863478824862726,mathinem25,4,7644465147943895828,7643973259376987399,0,,False,JP,jp3.ndjson
jp es el presidente,7341224723244958725,tu.loquito.danny,4,7644547660812944135,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta yo muy feliz,7566132698189464596,victor.cjuno,4,7663992528992273173,7643973259376987399,0,,False,JP,jp3.ndjson
jp,7188286181510349829,carmenrosamosquer59,4,7644207796875707157,7643973259376987399,0,,False,JP,jp3.ndjson
"Yo y mi familia votamos Por usted , no nos defraude, Dios le cuide y guíe para un buen perú💚💚💚💚",7175705134767424517,edelmirarojas8,4,7649150944101630740,7643973259376987399,0,,False,JP,jp3.ndjson
porque menciona a Pedro Castillo,6920992468243973126,gimenaespinozap,4,7644546524235940625,7643973259376987399,0,,False,JP,jp3.ndjson
Bendiciones Dios guíe todo lo que te propones x el Perú 🙏🙏🙏,7162382489323029509,mirianbances0,4,7644183118899151637,7643973259376987399,0,,False,JP,jp3.ndjson
Keiko presidenta,7068752485562139654,esmeralda.chapoan,4,7645879623780647700,7643973259376987399,0,,False,JP,jp3.ndjson
yo voto por keiko,7269488637330490373,avbril06,4,7649550368267453192,7643973259376987399,0,,False,JP,jp3.ndjson
MI VOTO ES (JP) ROBERTO SÁNCHEZ ALA PRESIDENCIA 👏👏👏,7507728833710507013,princes_x2,4,7645810712429806352,7643973259376987399,0,,False,JP,jp3.ndjson
